Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
17_InternetAds.npz,COF,PCA,0.9,0.1,0.6817030119170702,0.4391480491825829,0.29550321199143464,0.696969696969697,0.1875,0.3009580218632149
17_InternetAds.npz,COF,PCA,0.8,0.2,0.6873571584045274,0.4311550046439861,0.29550321199143464,0.696969696969697,0.1875,0.3009580218632149
17_InternetAds.npz,COF,PCA,0.7,0.3,0.6927868395276704,0.42085148767872455,0.2740899357601713,0.6464646464646465,0.17391304347826086,0.27114187872040985
17_InternetAds.npz,COF,PCA,0.6,0.4,0.6985277112695217,0.4072150556365914,0.24839400428265526,0.5858585858585859,0.15760869565217392,0.23536250694904381
17_InternetAds.npz,COF,PCA,0.5,0.5,0.7017127387495239,0.3924105506089786,0.22698072805139186,0.5353535353535354,0.14402173913043478,0.20554636380623875
17_InternetAds.npz,COF,PCA,0.4,0.6,0.7012212956412907,0.37932563932853974,0.19271948608137046,0.45454545454545453,0.12228260869565218,0.15784053477775067
17_InternetAds.npz,COF,PCA,0.3,0.7,0.6928140474506176,0.36290678954650174,0.17558886509635974,0.41414141414141414,0.11141304347826086,0.13398762026350663
17_InternetAds.npz,COF,PCA,0.2,0.8,0.6750693802035153,0.342155126633985,0.1498929336188437,0.35353535353535354,0.09510869565217392,0.09820824849214058
17_InternetAds.npz,COF,PCA,0.1,0.9,0.6472356750285684,0.31671447293415395,0.16274089935760172,0.3838383838383838,0.10326086956521739,0.1160979343778236
17_InternetAds.npz,COF,HBOS,0.9,0.1,0.6961997333623551,0.45907987417848933,0.3169164882226981,0.7474747474747475,0.20108695652173914,0.33077416500601997
17_InternetAds.npz,COF,HBOS,0.8,0.2,0.7176327746639822,0.4807859079797625,0.3169164882226981,0.7474747474747475,0.20108695652173914,0.33077416500601997
17_InternetAds.npz,COF,HBOS,0.7,0.3,0.7398446427599716,0.5057100500455547,0.3169164882226981,0.7474747474747475,0.20108695652173914,0.33077416500601997
17_InternetAds.npz,COF,HBOS,0.6,0.4,0.7580416417260707,0.5348483473291115,0.31263383297644537,0.7373737373737373,0.1983695652173913,0.32481093637745895
17_InternetAds.npz,COF,HBOS,0.5,0.5,0.7692717119225118,0.5591561563633757,0.3169164882226981,0.7474747474747475,0.20108695652173914,0.33077416500601997
17_InternetAds.npz,COF,HBOS,0.4,0.6,0.7700879496109267,0.5790829726437546,0.3297644539614561,0.7777777777777778,0.20923913043478262,0.348663850891703
17_InternetAds.npz,COF,HBOS,0.3,0.7,0.7595448794689014,0.5834353658884694,0.3640256959314775,0.8585858585858586,0.23097826086956522,0.39636967992019106
17_InternetAds.npz,COF,HBOS,0.2,0.8,0.7378533628992763,0.5701212672254601,0.3811563169164882,0.898989898989899,0.2418478260869565,0.4202225944344351
17_InternetAds.npz,COF,HBOS,0.1,0.9,0.7102798334875116,0.5494135913052172,0.39400428265524623,0.9292929292929293,0.25,0.4381122803201182
17_InternetAds.npz,COF,OCSVM,0.9,0.1,0.6982760379822606,0.46027146056158497,0.3169164882226981,0.7474747474747475,0.20108695652173914,0.33077416500601997
17_InternetAds.npz,COF,OCSVM,0.8,0.2,0.7222802280023943,0.4846747221904147,0.3169164882226981,0.7474747474747475,0.20108695652173914,0.33077416500601997
17_InternetAds.npz,COF,OCSVM,0.7,0.3,0.746042947706372,0.51269459997091,0.32119914346895073,0.7575757575757576,0.20380434782608695,0.336737393634581
17_InternetAds.npz,COF,OCSVM,0.6,0.4,0.7658486151167221,0.5450379984509879,0.32119914346895073,0.7575757575757576,0.20380434782608695,0.336737393634581
17_InternetAds.npz,COF,OCSVM,0.5,0.5,0.7767028758774556,0.5724112349610445,0.32548179871520344,0.7676767676767676,0.20652173913043478,0.34270062226314196
17_InternetAds.npz,COF,OCSVM,0.4,0.6,0.7769630516406377,0.5950220762890024,0.3511777301927195,0.8282828282828283,0.22282608695652173,0.37847999403450805
17_InternetAds.npz,COF,OCSVM,0.3,0.7,0.7651310061489905,0.6019859421829648,0.3854389721627409,0.9090909090909091,0.24456521739130435,0.4261858230629961
17_InternetAds.npz,COF,OCSVM,0.2,0.8,0.7425467296076618,0.5868311105166303,0.4025695931477516,0.9494949494949495,0.2554347826086957,0.45003873757724017
17_InternetAds.npz,COF,OCSVM,0.1,0.9,0.7155292621211297,0.5627534111511436,0.4111349036402569,0.9696969696969697,0.2608695652173913,0.4619651948343622
17_InternetAds.npz,COF,IForest,0.9,0.1,0.7048305966697501,0.4722816155936984,0.3169164882226981,0.7474747474747475,0.20108695652173914,0.33077416500601997
17_InternetAds.npz,COF,IForest,0.8,0.2,0.7276682469935245,0.49739925894009407,0.32548179871520344,0.7676767676767676,0.20652173913043478,0.34270062226314196
17_InternetAds.npz,COF,IForest,0.7,0.3,0.7454299191924688,0.5209486894069294,0.33404710920770875,0.7878787878787878,0.21195652173913043,0.354627079520264
17_InternetAds.npz,COF,IForest,0.6,0.4,0.7544000312891115,0.5268232444698794,0.32119914346895073,0.7575757575757576,0.20380434782608695,0.336737393634581
17_InternetAds.npz,COF,IForest,0.5,0.5,0.7953717622571693,0.6206753820447085,0.37259100642398285,0.8787878787878788,0.23641304347826086,0.4082961371773131
17_InternetAds.npz,COF,IForest,0.4,0.6,0.7713939299123905,0.5461100253797919,0.34261241970021417,0.8080808080808081,0.21739130434782608,0.36655353677738606
17_InternetAds.npz,COF,IForest,0.3,0.7,0.7672132625020405,0.5784556283623874,0.35974304068522484,0.8484848484848485,0.22826086956521738,0.3904064512916301
17_InternetAds.npz,COF,IForest,0.2,0.8,0.6995259019426457,0.4645329382137114,0.291220556745182,0.6868686868686869,0.18478260869565216,0.2949947932346539
17_InternetAds.npz,COF,IForest,0.1,0.9,0.7322009169070033,0.4909488798842492,0.32119914346895073,0.7575757575757576,0.20380434782608695,0.336737393634581
17_InternetAds.npz,COF,MCD,0.9,0.1,0.6979163832508026,0.4643277053182522,0.31263383297644537,0.7373737373737373,0.1983695652173913,0.32481093637745895
17_InternetAds.npz,COF,MCD,0.8,0.2,0.725778996843881,0.4921764355590442,0.3169164882226981,0.7474747474747475,0.20108695652173914,0.33077416500601997
17_InternetAds.npz,COF,MCD,0.7,0.3,0.7486931694509441,0.5180838845345843,0.3297644539614561,0.7777777777777778,0.20923913043478262,0.348663850891703
