Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
15_Hepatitis.npz,COF,PCA,0.1,0.9,0.7508610792192882,0.3451786471451663,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,HBOS,0.9,0.1,0.5935706084959816,0.26189512352800615,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,HBOS,0.8,0.2,0.6326061997703789,0.2722806894001054,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,HBOS,0.7,0.3,0.6773823191733639,0.30141203957324514,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,HBOS,0.6,0.4,0.722158438576349,0.3188556610143163,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,HBOS,0.5,0.5,0.748564867967853,0.320367860601515,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,HBOS,0.4,0.6,0.7738231917336396,0.34746203678568527,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,HBOS,0.3,0.7,0.7841561423650976,0.3516821884922664,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,HBOS,0.2,0.8,0.7818599311136625,0.3592395299362476,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,HBOS,0.1,0.9,0.7864523536165328,0.37212769185135053,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,COF,OCSVM,0.9,0.1,0.5373134328358209,0.23164788400944208,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,OCSVM,0.8,0.2,0.5315729047072332,0.2140463733938844,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,OCSVM,0.7,0.3,0.5177956371986223,0.19263774878515377,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,OCSVM,0.6,0.4,0.5166475315729047,0.18463455332471276,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,COF,OCSVM,0.5,0.5,0.5086107921928817,0.17040701626903204,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,COF,OCSVM,0.4,0.6,0.49598163030998854,0.16110047395995963,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,COF,OCSVM,0.3,0.7,0.4707233065442021,0.15275102863281265,0.0,0.0,0.0,-0.10105492272867439
