Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
1_ALOI.npz,KNN,GMM,0.2,0.8,0.6747210093206587,0.10039827835148474,0.13751568381430365,0.11061768268066209,0.1816976127320955,0.10706528339228326
1_ALOI.npz,KNN,GMM,0.1,0.9,0.6625859489681816,0.08118839098172477,0.11994981179422835,0.09648768671780379,0.15848806366047746,0.08819591151423431
1_ALOI.npz,COF,PCA,0.9,0.1,0.7825128514053119,0.12443193624942397,0.1892095357590966,0.15220024222850223,0.25,0.16259514920482732
1_ALOI.npz,COF,PCA,0.8,0.2,0.7804419268475377,0.12481964585379221,0.1892095357590966,0.15220024222850223,0.25,0.16259514920482732
1_ALOI.npz,COF,PCA,0.7,0.3,0.7772686346619719,0.12429351566335567,0.1892095357590966,0.15220024222850223,0.25,0.16259514920482732
1_ALOI.npz,COF,PCA,0.6,0.4,0.7724909258369224,0.12228490017745047,0.1821831869510665,0.1465482438433589,0.24071618037135278,0.15504740045360774
1_ALOI.npz,COF,PCA,0.5,0.5,0.7654287283159287,0.11721599991396067,0.17616060225846927,0.14170367379895035,0.23275862068965517,0.14857790152399097
1_ALOI.npz,COF,PCA,0.4,0.6,0.7551673353105265,0.10791136357150735,0.158594730238394,0.12757367783609205,0.20954907161803712,0.129708529645942
1_ALOI.npz,COF,PCA,0.3,0.7,0.7400560880981688,0.09238441654304483,0.14303638644918445,0.11505853855470327,0.1889920424403183,0.11299565741109865
1_ALOI.npz,COF,PCA,0.2,0.8,0.7162640185726101,0.07229828236293362,0.11543287327478043,0.09285425918449737,0.15251989389920426,0.08334378731702172
1_ALOI.npz,COF,PCA,0.1,0.9,0.674841371290816,0.05397092011199582,0.07728983688833124,0.0621719822365765,0.10212201591511937,0.04237029409611542
1_ALOI.npz,COF,HBOS,0.9,0.1,0.765156992217191,0.12509400903568277,0.1821831869510665,0.1465482438433589,0.24071618037135278,0.15504740045360774
1_ALOI.npz,COF,HBOS,0.8,0.2,0.7328482466559615,0.1145614194516412,0.1626097867001255,0.1308033911990311,0.21485411140583555,0.1340215289323532
1_ALOI.npz,COF,HBOS,0.7,0.3,0.698294129693896,0.09494866165322521,0.14002509410288583,0.112636253532499,0.18501326259946949,0.10976090794629026
1_ALOI.npz,COF,HBOS,0.6,0.4,0.667021019008161,0.0744956700529897,0.11844416562107904,0.09527654420670166,0.15649867374005305,0.08657853678183011
1_ALOI.npz,COF,HBOS,0.5,0.5,0.6403492648378679,0.05871865643545737,0.09937264742785444,0.07993540573274122,0.1312997347480106,0.06609179017137697
1_ALOI.npz,COF,HBOS,0.4,0.6,0.618296016381931,0.048796243444026305,0.08682559598494353,0.06984255147355672,0.11472148541114058,0.05261366740134199
1_ALOI.npz,COF,HBOS,0.3,0.7,0.6009143505490671,0.0437504493347195,0.07779171894604768,0.06257569640694388,0.10278514588859416,0.04290941900691682
1_ALOI.npz,COF,HBOS,0.2,0.8,0.5884057082917399,0.040027543883599206,0.06925972396486826,0.055712555510698425,0.09151193633952255,0.033744295523293034
1_ALOI.npz,COF,HBOS,0.1,0.9,0.5762523665066038,0.037693355437059435,0.06223337515683815,0.05006055712555511,0.08222811671087533,0.026196546772073455
1_ALOI.npz,COF,OCSVM,0.9,0.1,0.7810722634656005,0.12904301693132703,0.19021329987452948,0.15300767056923698,0.2513262599469496,0.16367339902643013
1_ALOI.npz,COF,OCSVM,0.8,0.2,0.775106358171817,0.1328933538235624,0.18820577164366373,0.15139281388776746,0.2486737400530504,0.16151689938322453
1_ALOI.npz,COF,OCSVM,0.7,0.3,0.7665210163018462,0.1318430090983143,0.17515683814303637,0.14089624545821558,0.23143236074270557,0.14749965170238816
1_ALOI.npz,COF,OCSVM,0.6,0.4,0.7556247439356734,0.12190022754786554,0.16060225846925974,0.12918853451756157,0.21220159151193635,0.1318650292891476
1_ALOI.npz,COF,OCSVM,0.5,0.5,0.7424605659555982,0.10463387665784703,0.13450439146800502,0.10819539765845781,0.17771883289124668,0.10383053392747486
1_ALOI.npz,COF,OCSVM,0.4,0.6,0.7261991211435981,0.08761613434219137,0.11543287327478043,0.09285425918449737,0.15251989389920426,0.08334378731702172
1_ALOI.npz,COF,OCSVM,0.3,0.7,0.7042633764579995,0.0739950448636513,0.08732747804265997,0.0702462656439241,0.11538461538461539,0.05315279231214339
1_ALOI.npz,COF,OCSVM,0.2,0.8,0.6698692220317001,0.06194316216394884,0.07377666248431618,0.059345983044004846,0.09748010610079576,0.03859641972050563
1_ALOI.npz,COF,OCSVM,0.1,0.9,0.6120963876662299,0.0513445342226211,0.0657465495608532,0.05288655631812677,0.08687002652519894,0.029970421147683248
1_ALOI.npz,COF,IForest,0.9,0.1,0.7662494182803943,0.1202287045887496,0.18168130489335008,0.14614452967299152,0.24005305039787797,0.15450827554280636
1_ALOI.npz,COF,IForest,0.8,0.2,0.7433815828760305,0.11135306962815525,0.1626097867001255,0.1308033911990311,0.21485411140583555,0.1340215289323532
1_ALOI.npz,COF,IForest,0.7,0.3,0.718510177013976,0.09159493432109049,0.14052697616060225,0.11303996770286637,0.1856763925729443,0.11030003285709165
1_ALOI.npz,COF,IForest,0.6,0.4,0.6909538859421969,0.06910986084534633,0.11242158092848181,0.0904319741622931,0.14854111405835543,0.08010903785221332
1_ALOI.npz,COF,IForest,0.5,0.5,0.6704249969153534,0.05670096013361757,0.09686323713927228,0.07791683488090433,0.12798408488063662,0.06339616561736997
