Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
4_breastw.npz,COF,OCSVM,0.2,0.8,0.9786931282747182,0.9403765860285793,0.24087591240875908,0.9428571428571428,0.13807531380753138,0.2889219037195038
4_breastw.npz,COF,OCSVM,0.1,0.9,0.9786931282747182,0.9403765860285793,0.24087591240875908,0.9428571428571428,0.13807531380753138,0.2889219037195038
4_breastw.npz,COF,IForest,0.9,0.1,0.9807663311847412,0.9203516734792,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,IForest,0.8,0.2,0.9810490406724716,0.9203629827373007,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,IForest,0.7,0.3,0.9791360398054959,0.9140229232384165,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,IForest,0.6,0.4,0.9796543405330016,0.9179253362561688,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,IForest,0.5,0.5,0.9773926646311584,0.9088508478970734,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,IForest,0.4,0.6,0.9805307399449659,0.9398319847617058,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,COF,IForest,0.3,0.7,0.9849787025519244,0.9668907917293035,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,COF,IForest,0.2,0.8,0.9844415545252365,0.9608805035354373,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,COF,IForest,0.1,0.9,0.9862980134946662,0.965876303158155,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,COF,MCD,0.9,0.1,0.9813977157073391,0.9160060435412197,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,MCD,0.8,0.2,0.9819065927852538,0.9152872708179293,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,MCD,0.7,0.3,0.981275208262656,0.9153751251966242,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,MCD,0.6,0.4,0.9817086961438425,0.9169615576706911,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,MCD,0.5,0.5,0.9815013758528403,0.9166665308568555,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,MCD,0.4,0.6,0.9827547212484451,0.9455882933600819,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,COF,MCD,0.3,0.7,0.9820479475291191,0.9436334618900377,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,MCD,0.2,0.8,0.98410230313996,0.9574882961128641,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,COF,MCD,0.1,0.9,0.9755833239096837,0.9338484527445738,0.24087591240875908,0.9428571428571428,0.13807531380753138,0.2889219037195038
4_breastw.npz,COF,GMM,0.9,0.1,0.9657073391383015,0.8891275197475037,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,GMM,0.8,0.2,0.9657073391383015,0.8891275197475037,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,GMM,0.7,0.3,0.9657073391383015,0.8891275197475037,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
